X,Y,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Name,sector_name,Street_Address,City,County,State,Zip,PrimSource,source_desc,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude
-10279862.9426,5237103.3073,38051,7851,Waterloo Lundquist,12341,MidAmerican Energy Co,Electric Utility,3 Lafayette St.,Waterloo,Black Hawk,Iowa,50703,petroleum,Petroleum = 18 MW,Petroleum Liquids,18,18,,,,,,,,,18,,,,"EIA-860, EIA-860M and EIA-923",202406,-92.34558,42.506156
-10615797.6699,5164225.6083,38052,7853,West Receiving,5056,City of Denison - (IA),Electric Utility,405 Avenue C,Denison,Crawford,Iowa,51442,petroleum,Petroleum = 1.8 MW,Petroleum Liquids,1.8,1.8,,,,,,,,,1.8,,,,"EIA-860, EIA-860M and EIA-923",202406,-95.363333,42.021667
-9984180.1187,5128190.9885,38053,7854,Avenue A Generator Sets,16198,City of Rock Falls - (IL),Electric Utility,300 Ave A,Rock Falls,Whiteside,Illinois,61071,petroleum,Petroleum = 3.6 MW,Petroleum Liquids,3.6,3.6,,,,,,,,,3.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.689416,41.780735
-10514682.5029,5059123.2046,38055,7856,North Generation Plant,7626,City of Greenfield - (IA),Electric Utility,301 N Townline Rd,Greenfield,Adair,Iowa,50849,petroleum,Petroleum = 8 MW,Petroleum Liquids,8,8,,,,,,,,,8,,,,"EIA-860, EIA-860M and EIA-923",202406,-94.455,41.3164
-10500458.321,5085795.6331,38056,7857,Gilliam South,18231,City of Stuart - (IA),Electric Utility,724 SW 7th St.,Stuart,Adair,Iowa,50250,petroleum,Petroleum = 4 MW,Petroleum Liquids,4.3,4,,,,,,,,,4,,,,"EIA-860, EIA-860M and EIA-923",202406,-94.327222,41.496111
-10247343.8477,4822087.9189,38057,7860,Shelbina Power #3,17035,City of Shelbina - (MO),Electric Utility,104 N. Douglas,Shelbina,Shelby,Missouri,63468,petroleum,Petroleum = 3.6 MW,Petroleum Liquids,3.6,3.6,,,,,,,,,3.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-92.053456,39.69755
-10193313.8196,5606234.4936,38059,7863,Elk Mound,4716,Dairyland Power Coop,Electric Utility,4101 50th Street,Elk Mound,Chippewa,Wisconsin,54739,natural gas,Natural Gas = 64.6 MW,Natural Gas Fired Combustion Turbine,71,64.6,,,,,,,64.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-91.568096,44.902814
-10160408.2234,5235298.0984,38060,7865,Earlville,5563,City of Earlville - (IA),Electric Utility,11 Maple Street,Earlville,Delaware,Iowa,52041,petroleum,Petroleum = 1.8 MW,Petroleum Liquids,1.8,1.8,,,,,,,,,1.8,,,,"EIA-860, EIA-860M and EIA-923",202406,-91.2725,42.4942
-8198435.594,4986931.152,38062,7869,Glenwood Landing,56505,National Grid Generation LLC,Electric Utility,400 Shore Road,Glenwood Landing,Nassau,New York,11547,natural gas,"Natural Gas = 85.1 MW, Petroleum = 12.6 MW",Natural Gas Fired Combustion Turbine; Petroleum Liquids;,122,97.7,,,,,,,85.1,,12.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.6478,40.8275
-13635079.1493,6231872.2914,38063,7870,Encogen,15500,Puget Sound Energy Inc,Electric Utility,915 Cornwall Ave,Bellingham,Whatcom,Washington,98225,natural gas,Natural Gas = 159.4 MW,Natural Gas Fired Combined Cycle,176.4,159.4,,,,,,,159.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-122.486,48.746
-9433124.5942,5001977.9532,38064,7872,Robert P Mone Plant,7004,"Buckeye Power, Inc",Electric Utility,4406 Mentzer Rd.,Convoy,Van Wert,Ohio,45832,natural gas,Natural Gas = 441 MW,Natural Gas Fired Combustion Turbine,594,441,,,,,,,441,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.7392,40.9297
-9175297.5216,3237278.8627,38065,7873,H L Culbreath Bayside Power Station,18454,Tampa Electric Co,Electric Utility,3602 Port Sutton Road,Tampa,Hillsborough,Florida,33619,natural gas,Natural Gas = 1974 MW,Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine;,2398.9,1974,,,,,,,1974,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.4231,27.9072
-9436242.4305,5078943.6806,38066,7874,Edgerton,40577,"American Mun Power-Ohio, Inc",Electric Utility,127 Industrial Dr.,Edgerton,Williams,Ohio,43517,petroleum,Petroleum = 3.6 MW,Petroleum Liquids,3.6,3.6,,,,,,,,,3.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.767208,41.449992
-9153490.9239,5036424.1398,38067,7878,Wellington,40577,"American Mun Power-Ohio, Inc",Electric Utility,115 Willard Memorial Squ.,Wellington,Lorain,Ohio,44090,petroleum,Petroleum = 1 MW,Petroleum Liquids,1,1,,,,,,,,,1,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.227208,41.163069
-9243091.0915,4380003.9537,38068,7883,Powell Valley,15293,Powell Valley Electric Coop,Electric Utility,Highway 33,Kyles Ford,Hancock,Tennessee,37765,petroleum,Petroleum = 19.8 MW,Petroleum Liquids,22,19.8,,,,,,,,,19.8,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.0321,36.5748
-10779715.6201,5770517.0415,38069,7884,Dakota Magic,4775,Dakota Magic Casino,Commercial Non-CHP,16849 102nd St. SE,Hankinson,Richland,North Dakota,58041,petroleum,Petroleum = 1.5 MW,Petroleum Liquids,1.5,1.5,,,,,,,,,1.5,,,,"EIA-860, EIA-860M and EIA-923",202406,-96.835833,45.938611
-10754919.5375,4999024.6215,38071,7887,Terry Bundy Generating Station,11018,Lincoln Electric System,Electric Utility,7707 Bluff Road,Lincoln,Lancaster,Nebraska,68517,natural gas,"Biomass = 4.8 MW, Natural Gas = 163.9 MW, Petroleum = 1.6 MW",Landfill Gas; Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine; Petroleum Liquids;,216.3,170.3,,4.8,,,,,163.9,,1.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-96.613086,40.909653
-9637414.3389,3813473.7615,38072,7897,E B Harris Electric Generating Plant,17650,Southern Power Co,IPP Non-CHP,600 County Road 41,Autaugaville,Autauga,Alabama,36067,natural gas,Natural Gas = 1314.8 MW,Natural Gas Fired Combined Cycle,1304,1314.8,,,,,,,1314.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-86.574366,32.381352
-10866218.3229,3530546.2841,38073,7900,Sand Hill,1015,Austin Energy,Electric Utility,13005 Fallwell Ln.,Austin,Travis,Texas,78617,natural gas,Natural Gas = 595.8 MW,Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine;,696.4,595.8,,,,,,,595.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-97.6129,30.2098
-10371730.3543,4473791.6686,38074,7903,McCartney,17833,City Utilities of Springfield - (MO),Electric Utility,5701 E. Farm Road 112,Strafford,Greene,Missouri,65757,natural gas,Natural Gas = 100 MW,Natural Gas Fired Combustion Turbine,117.8,100,,,,,,,100,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-93.170839,37.248431
-8232165.3998,4976080.0683,38076,7909,Vernon Boulevard,15296,New York Power Authority,Electric Utility,42-30 Vernon Blvd,Long Island City,Queens,New York,11427,natural gas,Natural Gas = 79.9 MW,Natural Gas Fired Combustion Turbine,94,79.9,,,,,,,79.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.9508,40.7537
-8237642.3187,4962775.2751,38077,7910,Joseph J Seymour Power Project,15296,New York Power Authority,Electric Utility,23rd &3rd Ave,Brooklyn,Kings,New York,11232,natural gas,Natural Gas = 79.9 MW,Natural Gas Fired Combustion Turbine,94,79.9,,,,,,,79.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-74,40.6631
-8158985.3023,4980983.9115,38079,7912,Brentwood,15296,New York Power Authority,Electric Utility,William Floyd Pkwy,Long Island,Suffolk,New York,11717,natural gas,Natural Gas = 45.5 MW,Natural Gas Fired Combustion Turbine,47,45.5,,,,,,,45.5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.293412,40.787062
-8227556.7728,4982739.2632,38080,7913,Hell Gate,15296,New York Power Authority,Electric Utility,910 E 134th St. Locust Ave,Bronx,Bronx,New York,10454,natural gas,Natural Gas = 79.9 MW,Natural Gas Fired Combustion Turbine,94,79.9,,,,,,,79.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.9094,40.799
-8228246.9537,4982753.9685,38081,7914,Harlem River Yard,15296,New York Power Authority,Electric Utility,680-780E 132nd St,Bronx,Bronx,New York,10454,natural gas,Natural Gas = 79.9 MW,Natural Gas Fired Combustion Turbine,94,79.9,,,,,,,79.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.9156,40.7991
-8233901.9838,4970703.1048,38082,7915,North 1st,15296,New York Power Authority,Electric Utility,North 1st & Grand  47-79 River,Brooklyn,Kings,New York,11211,natural gas,Natural Gas = 45.8 MW,Natural Gas Fired Combustion Turbine,47,45.8,,,,,,,45.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.9664,40.7171
-9427836.9184,3840903.2191,38083,7916,Talbot County Energy,13994,Oglethorpe Power Corporation,Electric Utility,9125 Cartledge Rd,Box Springs,Talbot,Georgia,31801,natural gas,Natural Gas = 576 MW,Natural Gas Fired Combustion Turbine,726,576,,,,,,,576,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.6917,32.5892
-9466453.6498,3949478.5224,38084,7917,Chattahoochee Energy Facility,13994,Oglethorpe Power Corporation,Electric Utility,3461 Hollingswarth Ferry Rd,Franklin,Heard,Georgia,30217,natural gas,Natural Gas = 466 MW,Natural Gas Fired Combined Cycle,539.7,466,,,,,,,466,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-85.0386,33.4072
-9216574.7888,4972641.9965,38085,7918,Galion,40577,"American Mun Power-Ohio, Inc",Electric Utility,1232 Freeseworks Place East,Galion,Crawford,Ohio,44833,petroleum,Petroleum = 5.4 MW,Petroleum Liquids,5.4,5.4,,,,,,,,,5.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.7939,40.7303
-9113882.5585,5017018.5316,38086,7919,Seville,40577,"American Mun Power-Ohio, Inc",Electric Utility,8864 Ryan Rd.,Seville,Medina,Ohio,44273,petroleum,Petroleum = 5.4 MW,Petroleum Liquids,5.4,5.4,,,,,,,,,5.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.8714,41.0317
-10294236.5153,5189858.7689,38087,7920,Traer South,19062,City of Traer - (IA),Electric Utility,Hwy 63 South,Traer,Tama,Iowa,50675,petroleum,Petroleum = 1.8 MW,Petroleum Liquids,2,1.8,,,,,,,,,1.8,,,,"EIA-860, EIA-860M and EIA-923",202406,-92.4747,42.1925
-10092225.0353,5171470.8788,38088,7921,Maquoketa 2,11611,City of Maquoketa - (IA),Electric Utility,105 Generac Drive,Maquoketa,Jackson,Iowa,52060,petroleum,Petroleum = 5.1 MW,Petroleum Liquids,8,5.1,,,,,,,,,5.1,,,,"EIA-860, EIA-860M and EIA-923",202406,-90.66,42.07
-10290306.9372,5122022.4104,38089,7922,Brooklyn City North Plant,2287,City of Brooklyn - (IA),Electric Utility,1250 Center St.,Brooklyn,Poweshiek,Iowa,52211,petroleum,Petroleum = 2 MW,Petroleum Liquids,2.3,2,,,,,,,,,2,,,,"EIA-860, EIA-860M and EIA-923",202406,-92.4394,41.7394
-9598399.4177,4077701.2879,38090,7924,Albertville,241,Albertville Municipal Utilities Board,Electric Utility,511 Water Plant Rd.,Albertville,Marshall,Alabama,35951,petroleum,Petroleum = 3.6 MW,Petroleum Liquids,4,3.6,,,,,,,,,3.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-86.223889,34.363389
-10557702.0314,5434302.9534,38091,7925,Lakefield Junction,7570,Great River Energy,Electric Utility,2159 20th Avenue,Trimont,Martin,Minnesota,56176,natural gas,"Natural Gas = 460.8 MW, Petroleum = 2 MW",Natural Gas Fired Combustion Turbine; Petroleum Liquids;,537.8,462.8,,,,,,,460.8,,2,,,,"EIA-860, EIA-860M and EIA-923",202406,-94.841451,43.798439
-10190954.2917,5268146.6443,38092,7926,South Strawberry,18204,City of Strawberry Point,Electric Utility,113 Lincoln Street,Strawberry Point,Clayton,Iowa,52076,petroleum,Petroleum = 3.6 MW,Petroleum Liquids,3.6,3.6,,,,,,,,,3.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-91.5469,42.7114
-10564512.7805,4654877.4929,38094,7928,Osawatomie,10000,Evergy Metro,Electric Utility,32808 Lone Star Road,Miami,Miami,Kansas,66071,natural gas,Natural Gas = 76.6 MW,Natural Gas Fired Combustion Turbine,102,76.6,,,,,,,76.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-94.902633,38.532161
-10573804.2844,4691278.3192,38095,7929,West Gardner,10000,Evergy Metro,Electric Utility,18827 Dillie Road,Johnson,Johnson,Kansas,66021,natural gas,Natural Gas = 314.8 MW,Natural Gas Fired Combustion Turbine,408,314.8,,,,,,,314.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-94.9861,38.7875
-11002756.5764,4707317.7714,38096,7930,Russell Energy Center,16440,City of Russell - (KS),Electric Utility,1250 E 15th,Russell,Russell,Kansas,67665,natural gas,Natural Gas = 12 MW,Natural Gas Fired Combustion Turbine,15,12,,,,,,,12,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-98.839444,38.899722
-13322044.845,5756030.7146,38097,7931,Coyote Springs II,20169,Avista Corp,Electric Utility,200 Ullman Blvd,Boardman,Morrow,Oregon,97818,natural gas,Natural Gas = 290 MW,Natural Gas Fired Combined Cycle,287,290,,,,,,,290,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-119.673965,45.848039
-9431187.6351,5622245.6911,38098,7932,Gaylord - Wolverine,20910,Wolverine Power Supply Coop,Electric Utility,2700 Milbocker Road,Gaylord,Otsego,Michigan,49735,natural gas,Natural Gas = 60.6 MW,Natural Gas Fired Combustion Turbine,70.2,60.6,,,,,,,60.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.7218,45.0046
-9982506.8754,5126319.7741,38099,7934,Industrial Park,16198,City of Rock Falls - (IL),Electric Utility,1109 Industrial Park Rd,Rock Falls,Whiteside,Illinois,61071,petroleum,Petroleum = 13.4 MW,Petroleum Liquids,13.4,13.4,,,,,,,,,13.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.674385,41.768199
-10419990.0252,4875715.0293,38100,7935,Trenton South,19150,Trenton Municipal Utilities - (MO),Electric Utility,1st & Johnson,Trenton,Grundy,Missouri,64683,petroleum,Petroleum = 13.2 MW,Petroleum Liquids,14,13.2,,,,,,,,,13.2,,,,"EIA-860, EIA-860M and EIA-923",202406,-93.604363,40.067218
-8681384.0729,4480348.12,38102,7940,Ponton Diesel Generating Facility,40229,Old Dominion Electric Coop,Electric Utility,Virginia State Road 614,Amelia,Amelia,Virginia,23002,petroleum,Petroleum = 4 MW,Petroleum Liquids,4,4,,,,,,,,,4,,,,"EIA-860, EIA-860M and EIA-923",202406,-77.9862,37.2953
-8583289.3376,4396987.0506,38103,7941,Nottoway Diesel Generating Facility,40229,Old Dominion Electric Coop,Electric Utility,23636 Meherrin Road,Courtland,Southampton,Virginia,23837,petroleum,Petroleum = 4 MW,Petroleum Liquids,4,4,,,,,,,,,4,,,,"EIA-860, EIA-860M and EIA-923",202406,-77.105,36.697222
-9466642.8929,3949625.2107,38105,7946,Wansley Unit 9,13100,Municipal Electric Authority,Electric Utility,3461 Hollingsworth Ferry Rd,Franklin,Heard,Georgia,30217,natural gas,Natural Gas = 468.6 MW,Natural Gas Fired Combined Cycle,594.1,468.6,,,,,,,468.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-85.0403,33.4083
-10589784.42,6031421.1814,38106,7947,Solway CT,14232,Otter Tail Power Co,Electric Utility,7707 Centerline Road NW,Solway,Beltrami,Minnesota,56678,natural gas,"Natural Gas = 42.3 MW, Petroleum = 1.3 MW",Natural Gas Fired Combustion Turbine; Petroleum Liquids;,51.3,43.6,,,,,,,42.3,,1.3,,,,"EIA-860, EIA-860M and EIA-923",202406,-95.129652,47.544582
-9623692.4305,4693106.4959,38107,7948,Lawrence County Station,9267,"Hoosier Energy R E C, Inc",Electric Utility,1000 S. Old Palestine Road,Mitchell,Lawrence,Indiana,47446,natural gas,Natural Gas = 264.1 MW,Natural Gas Fired Combustion Turbine,402,264.1,,,,,,,264.1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-86.4511,38.8003
-12883485.0131,5339284.1488,38108,7953,Evander Andrews Power Complex,9191,Idaho Power Co,Electric Utility,1862 NW Mashburn Road,Mountain Home,Elmore,Idaho,83647,natural gas,Natural Gas = 287.5 MW,Natural Gas Fired Combustion Turbine,270.9,287.5,,,,,,,287.5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-115.734315,43.179176
-9016311.0249,3378357.3271,38109,7954,Field Street,56152,New Smyrna Beach Utilities Commission,Electric Utility,1000 Field Street,New Smyrna Beach,Volusia,Florida,32168,petroleum,Petroleum = 44 MW,Petroleum Liquids,48,44,,,,,,,,,44,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.9949,29.0213
-10714995.6927,5069131.1707,38110,7955,Elk City Station,14127,Omaha Public Power District,Electric Utility,13770 N 216th Street,Bennington,Douglas,Nebraska,68007,biomass,Biomass = 6.2 MW,Landfill Gas,6.4,6.2,,6.2,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-96.254444,41.383889
-9037717.7629,4159163.5635,38111,7957,Sediver,59159,Central Electric Power,Electric Utility,7801 Park Place Road,York,York,South Carolina,29745,petroleum,Petroleum = 2.4 MW,Petroleum Liquids,2.9,2.4,,,,,,,,,2.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.1872,34.965278
-8790590.9424,4003653.0581,38112,7958,Horry Land Fill Gas Site,17543,South Carolina Public Service Authority,Electric Utility,1880 Hwy 90,Conway,Horry,South Carolina,29526,biomass,Biomass = 3.3 MW,Landfill Gas,3.1,3.3,,3.3,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-78.967222,33.8125
-9863574.8012,3868469.4611,38113,7960,Kemper County,18642,Tennessee Valley Authority,Electric Utility,221 Mark Cobb Rd.,De Kalb,Kemper,Mississippi,39328,natural gas,Natural Gas = 293.2 MW,Natural Gas Fired Combustion Turbine,372,293.2,,,,,,,293.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.606,32.7976
-8418417.1567,4761740.8313,38114,7962,Warren F Sam Beasley Generation Station,5084,Delaware Municipal Electric Corp,Electric Utility,217 Artisan Drive,Smyrna,Kent,Delaware,19977,natural gas,Natural Gas = 98 MW,Natural Gas Fired Combustion Turbine,96,98,,,,,,,98,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.623928,39.279179
-10155621.4853,4772377.0677,38115,7964,Peno Creek,19436,Union Electric Co - (MO),Electric Utility,16303 Pike 43,Bowling Green,Pike,Missouri,63334,natural gas,Natural Gas = 172 MW,Natural Gas Fired Combustion Turbine,240,172,,,,,,,172,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-91.2295,39.3531
-12100204.8971,3809408.9648,38118,7967,Lordsburg Generating,15473,Public Service Co of NM,Electric Utility,2 Power Plant Road,Lordsburg,Hidalgo,New Mexico,88045,natural gas,Natural Gas = 82.6 MW,Natural Gas Fired Combustion Turbine,88,82.6,,,,,,,82.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-108.69799,32.35051
-10345788.5714,5073095.0222,38119,7971,Pella Peaking,14645,City of Pella - (IA),Electric Utility,1875 Washington,Pella,Marion,Iowa,50219,petroleum,Petroleum = 25.2 MW,Petroleum Liquids,28,25.2,,,,,,,,,25.2,,,,"EIA-860, EIA-860M and EIA-923",202406,-92.9378,41.4106
-9298717.441,5186028.153,38120,7972,Sumpter,20910,Wolverine Power Supply Coop,Electric Utility,8509 Rawsonville Road,Belleville,Wayne,Michigan,48111,natural gas,Natural Gas = 308.4 MW,Natural Gas Fired Combustion Turbine,340,308.4,,,,,,,308.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.5318,42.167
-10651483.0251,4618347.2609,38121,7973,Sharpe,9961,Kansas Electric Power Coop Inc,Electric Utility,1709 Oxen Lane NE,Waverly,Coffey,Kansas,66871,petroleum,Petroleum = 20 MW,Petroleum Liquids,20,20,,,,,,,,,20,,,,"EIA-860, EIA-860M and EIA-923",202406,-95.6839,38.275
-12083663.9339,3794368.7993,38122,7975,Pyramid,30151,"Tri-State G & T Assn, Inc",Electric Utility,53 Ramos Farms Road,Lordsburg,Hidalgo,New Mexico,88045,natural gas,Natural Gas = 158 MW,Natural Gas Fired Combustion Turbine,186,158,,,,,,,158,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-108.5494,32.2363
-10822659.0061,4507740.5732,38123,7976,Mulvane 2,13095,City of Mulvane - (KS),Electric Utility,9910 E 111 th ST South,Mulvane,Sedgwick,Kansas,67110,petroleum,Petroleum = 8.6 MW,Petroleum Liquids,9.2,8.6,,,,,,,,,8.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-97.2216,37.4908
-10637356.5817,5590827.721,38124,7977,Granite Falls 2,7494,City of Granite Falls - (MN),Electric Utility,1330 13th Street,Granite Falls,Yellow Medicine,Minnesota,56241,petroleum,Petroleum = 6 MW,Petroleum Liquids,6,6,,,,,,,,,6,,,,"EIA-860, EIA-860M and EIA-923",202406,-95.557,44.8047
-9064812.927,4185604.9702,38125,7981,Mill Creek (SC),5416,"Duke Energy Carolinas, LLC",Electric Utility,317 Elm Road,Blacksburg,Cherokee,South Carolina,29702,natural gas,Natural Gas = 563 MW,Natural Gas Fired Combustion Turbine,799.2,563,,,,,,,563,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.4306,35.1597
-10587841.6722,5548314.7038,38126,7982,South Generation,15793,Redwood Falls Public Util Comm,Electric Utility,500 East Tin Street,Redwood Falls,Redwood,Minnesota,56283,petroleum,Petroleum = 6.2 MW,Petroleum Liquids,6.6,6.2,,,,,,,,,6.2,,,,"EIA-860, EIA-860M and EIA-923",202406,-95.1122,44.5331
-9484632.1226,5572677.4038,38127,7984,Kalkaska CT #1,40582,Michigan Public Power Agency,Electric Utility,1750 Prough Road SW,Kalkaska,Kalkaska,Michigan,49646,natural gas,Natural Gas = 48.3 MW,Natural Gas Fired Combustion Turbine,60.5,48.3,,,,,,,48.3,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-85.2019,44.6889
-10411522.7308,5094745.3246,38128,7985,Greater Des Moines,12341,MidAmerican Energy Co,Electric Utility,4401A Carlisle Rd.,Pleasant Hill,Polk,Iowa,50327,natural gas,Natural Gas = 511.2 MW,Natural Gas Fired Combined Cycle,576.3,511.2,,,,,,,511.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-93.5283,41.5563
-13170732.1574,4052620.5469,38129,7987,Lake One,2507,City of Burbank Water and Power,Electric Utility,164 W. Magnolia,Burbank,Los Angeles,California,91502,natural gas,Natural Gas = 48 MW,Natural Gas Fired Combustion Turbine,60.5,48,,,,,,,48,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-118.3147,34.1772
-10012831.9745,3710970.4616,38130,7988,Silver Creek,17568,Cooperative Energy,Electric Utility,217 Moses Lane,Prentiss,Jefferson Davis,Mississippi,39474,natural gas,Natural Gas = 225 MW,Natural Gas Fired Combustion Turbine,250.5,225,,,,,,,225,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.9468,31.6004
-9953377.7929,3760958.0535,38131,7989,Sylvarena,17568,Cooperative Energy,Electric Utility,3012 Smith County Road 97,Raleigh,Smith,Mississippi,39153,natural gas,Natural Gas = 129 MW,Natural Gas Fired Combustion Turbine,141,129,,,,,,,129,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.412714,31.982076
-9880222.2971,4731523.7799,38132,7990,Altamont,406,City of Altamont - (IL),Electric Utility,10590 North 205th Street,Altamont,Effingham,Illinois,62411,petroleum,Petroleum = 7.2 MW,Petroleum Liquids,7.2,7.2,,,,,,,,,7.2,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.755547,39.068747
